Continent	Status	Order	FAMILY	Genus	Species	Mass
Insular	extant	Chiroptera	Vespertilionidae	Antrozous	pallidus	20.800
Insular	extant	Chiroptera	Vespertilionidae	Antrozous	dubiaquercus	22.925
Insular	extant	Chiroptera	Vespertilionidae	Barbastella	barbastellus	8.029
Insular	extant	Chiroptera	Vespertilionidae	Barbastella	leucomelas	15.050
Insular	extant	Chiroptera	Vespertilionidae	Chalinolobus	poensis	7.050
Insular	extant	Chiroptera	Vespertilionidae	Chalinolobus	tuberculatus	8.500
Insular	extant	Chiroptera	Vespertilionidae	Chalinolobus	morio	8.767
Insular	extant	Chiroptera	Vespertilionidae	Chalinolobus	nigrogriseus	8.800
Insular	extant	Chiroptera	Vespertilionidae	Chalinolobus	gouldii	14.467
Insular	extant	Chiroptera	Vespertilionidae	Eptesicus	guadeloupensis	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Eptesicus	innoxius	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Eptesicus	somalicus	3.800
Insular	extant	Chiroptera	Vespertilionidae	Eptesicus	vulturnus	3.815
Insular	extant	Chiroptera	Vespertilionidae	Eptesicus	regulus	5.133
Insular	extant	Chiroptera	Vespertilionidae	Eptesicus	capensis	5.967
Insular	extant	Chiroptera	Vespertilionidae	Eptesicus	sagittula	6.450
Insular	extant	Chiroptera	Vespertilionidae	Eptesicus	nilssoni	10.425
Insular	extant	Chiroptera	Vespertilionidae	Eptesicus	fuscus	16.460
Insular	extant	Chiroptera	Vespertilionidae	Eptesicus	serotinus	22.858
Insular	extant	Chiroptera	Vespertilionidae	Glischropus	javanus	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Glischropus	tylopus	4.350
Insular	extant	Chiroptera	Vespertilionidae	Harpiocephalus	harpia	19.000
Insular	extant	Chiroptera	Vespertilionidae	Hesperoptenus	doriae	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Hesperoptenus	gaskelli	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Hesperoptenus	tomesi	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Hesperoptenus	blanfordi	6.250
Insular	extant	Chiroptera	Vespertilionidae	Hesperoptenus	tickelli	16.300
Insular	extant	Chiroptera	Vespertilionidae	Kerivoula	agnella	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Kerivoula	myrella	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Kerivoula	minuta	2.100
Insular	extant	Chiroptera	Vespertilionidae	Kerivoula	intermedia	3.550
Insular	extant	Chiroptera	Vespertilionidae	Kerivoula	atrox	3.800
Insular	extant	Chiroptera	Vespertilionidae	Kerivoula	pellucida	4.150
Insular	extant	Chiroptera	Vespertilionidae	Kerivoula	hardwickei	4.250
Insular	extant	Chiroptera	Vespertilionidae	Kerivoula	picta	4.500
Insular	extant	Chiroptera	Vespertilionidae	Kerivoula	whiteheadi	4.600
Insular	extant	Chiroptera	Vespertilionidae	Kerivoula	jagori	4.650
Insular	extant	Chiroptera	Vespertilionidae	Kerivoula	muscina	5.150
Insular	extant	Chiroptera	Vespertilionidae	Kerivoula	flora	5.950
Insular	extant	Chiroptera	Vespertilionidae	Kerivoula	papuensis	6.200
Insular	extant	Chiroptera	Vespertilionidae	Kerivoula	papillosa	9.500
Insular	extant	Chiroptera	Vespertilionidae	Lasionycteris	noctivagans	10.456
Insular	extant	Chiroptera	Vespertilionidae	Lasiurus	seminolus	9.888
Insular	extant	Chiroptera	Vespertilionidae	Lasiurus	borealis	10.738
Insular	extant	Chiroptera	Vespertilionidae	Lasiurus	ega	13.200
Insular	extant	Chiroptera	Vespertilionidae	Lasiurus	intermedius	23.025
Insular	extant	Chiroptera	Vespertilionidae	Lasiurus	cinereus	25.278
Insular	extant	Chiroptera	Vespertilionidae	Mimetillus	moloneyi	8.800
Insular	extant	Chiroptera	Vespertilionidae	Miniopterus	robustior	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Miniopterus	australis	5.000
Insular	extant	Chiroptera	Vespertilionidae	Miniopterus	minor	7.008
Insular	extant	Chiroptera	Vespertilionidae	Miniopterus	pusillus	8.613
Insular	extant	Chiroptera	Vespertilionidae	Miniopterus	schreibersi	10.000
Insular	extant	Chiroptera	Vespertilionidae	Miniopterus	fuscus	10.733
Insular	extant	Chiroptera	Vespertilionidae	Miniopterus	magnater	14.067
Insular	extant	Chiroptera	Vespertilionidae	Miniopterus	tristis	15.750
Insular	extant	Chiroptera	Vespertilionidae	Murina	silvatica	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Murina	tenebrosa	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Murina	ussuriensis	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Murina	suilla	3.250
Insular	extant	Chiroptera	Vespertilionidae	Murina	florium	4.250
Insular	extant	Chiroptera	Vespertilionidae	Murina	rozendaali	4.550
Insular	extant	Chiroptera	Vespertilionidae	Murina	aenea	7.250
Insular	extant	Chiroptera	Vespertilionidae	Murina	leucogaster	7.550
Insular	extant	Chiroptera	Vespertilionidae	Murina	cyclotis	9.50
Insular	extant	Chiroptera	Vespertilionidae	Myotis	bombinus	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	dominicensis	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	findleyi	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	goudoti	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	hosonoi	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	ikonnikovi	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	insularum	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	martiniquensis	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	oreias	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	ozensis	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	pruinosus	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	ricketti	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	stalkeri	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	yesoensis	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	siligorensis	2.450
Insular	extant	Chiroptera	Vespertilionidae	Myotis	nesopolus	3.500
Insular	extant	Chiroptera	Vespertilionidae	Myotis	muricola	3.720
Insular	extant	Chiroptera	Vespertilionidae	Myotis	nigricans	4.240
Insular	extant	Chiroptera	Vespertilionidae	Myotis	mystacinus	4.988
Insular	extant	Chiroptera	Vespertilionidae	Myotis	ridleyi	5.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	brandti	5.300
Insular	extant	Chiroptera	Vespertilionidae	Myotis	riparius	5.550
Insular	extant	Chiroptera	Vespertilionidae	Myotis	keenii	6.267
Insular	extant	Chiroptera	Vespertilionidae	Myotis	horsfieldii	6.500
Insular	extant	Chiroptera	Vespertilionidae	Myotis	formosus	7.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	macrodactylus	7.200
Insular	extant	Chiroptera	Vespertilionidae	Myotis	daubentoni	7.404
Insular	extant	Chiroptera	Vespertilionidae	Myotis	capaccinii	7.440
Insular	extant	Chiroptera	Vespertilionidae	Myotis	frater	7.550
Insular	extant	Chiroptera	Vespertilionidae	Myotis	montivagus	8.300
Insular	extant	Chiroptera	Vespertilionidae	Myotis	hasseltii	8.750
Insular	extant	Chiroptera	Vespertilionidae	Myotis	velifer	10.096
Insular	extant	Chiroptera	Vespertilionidae	Myotis	adversus	10.553
Insular	extant	Chiroptera	Vespertilionidae	Myotis	macrotarsus	12.500
Insular	extant	Chiroptera	Vespertilionidae	Myotis	myotis	24.787
Insular	extant	Chiroptera	Vespertilionidae	Myotis	vivesi	25.000
Insular	extant	Chiroptera	Vespertilionidae	Myotis	chinensis	42.000
Insular	extant	Chiroptera	Vespertilionidae	Nyctalus	aviator	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Nyctalus	azoreum	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Nyctalus	leisleri	13.280
Insular	extant	Chiroptera	Vespertilionidae	Nyctalus	noctula	28.000
Insular	extant	Chiroptera	Vespertilionidae	Nycticeius	sanborni	8.033
Insular	extant	Chiroptera	Vespertilionidae	Nycticeius	humeralis	8.989
Insular	extant	Chiroptera	Vespertilionidae	Nyctophilus	heran	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Nyctophilus	microdon	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Nyctophilus	microtis	7.100
Insular	extant	Chiroptera	Vespertilionidae	Nyctophilus	geoffroyi	7.282
Insular	extant	Chiroptera	Vespertilionidae	Nyctophilus	gouldi	10.000
Insular	extant	Chiroptera	Vespertilionidae	Nyctophilus	timoriensis	11.725
Insular	extant	Chiroptera	Vespertilionidae	Pharotis	imogene	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Philetor	brachypterus	10.267
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	endoi	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	kitcheneri	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	macrotis	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	maderensis	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	minahassae	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	mordax	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	nanulus	2.500
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	bodenheimeri	2.700
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	nanus	3.886
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	coromandra	4.600
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	tenuis	4.700
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	javanicus	5.294
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	cuprosus	5.450
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	pulveratus	5.545
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	imbricatus	5.650
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	pipistrellus	5.689
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	kuhlii	5.935
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	savii	6.355
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	petersi	6.500
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	dormeri	6.867
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	rueppelli	6.917
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	nathusii	7.308
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	ceylonicus	8.388
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	circumdatus	10.400
Insular	extant	Chiroptera	Vespertilionidae	Pipistrellus	stenopterus	15.200
Insular	extant	Chiroptera	Vespertilionidae	Plecotus	taivanus	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Plecotus	teneriffae	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Plecotus	austriacus	7.304
Insular	extant	Chiroptera	Vespertilionidae	Plecotus	auritus	7.833
Insular	extant	Chiroptera	Vespertilionidae	Rhogeesa	minutilla	3.650
Insular	extant	Chiroptera	Vespertilionidae	Rhogeesa	parvula	4.350
Insular	extant	Chiroptera	Vespertilionidae	Rhogeesa	tumida	4.450
Insular	extant	Chiroptera	Vespertilionidae	Scotophilus	celebensis	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Scotophilus	robustus	-999.000
Insular	extant	Chiroptera	Vespertilionidae	Scotophilus	borbonicus	18.000
Insular	extant	Chiroptera	Vespertilionidae	Scotophilus	kuhlii	18.500
Insular	extant	Chiroptera	Vespertilionidae	Scotophilus	heathi	34.560
Insular	extant	Chiroptera	Vespertilionidae	Tylonycteris	pachypus	3.580
Insular	extant	Chiroptera	Vespertilionidae	Tylonycteris	robustula	7.500
Insular	extant	Chiroptera	Vespertilionidae	Vespertilio	murinus	18.700
Insular	extant	Chiroptera	Vespertilionidae	Vespertilio	superans	24.475
Insular	extant	Dasyuromorphia	Dasyuridae	Antechinus	wilhelmina	39.720
Insular	extant	Dasyuromorphia	Dasyuridae	Antechinus	melanurus	47.800
Insular	extant	Dasyuromorphia	Dasyuridae	Antechinus	naso	48.400
Insular	extant	Dasyuromorphia	Dasyuridae	Dasyurus	spartacus	-999.000
Insular	extant	Dasyuromorphia	Dasyuridae	Dasyurus	albopunctatus	637.000
Insular	extant	Dasyuromorphia	Dasyuridae	Murexia	rothschildi	43.750
Insular	extant	Dasyuromorphia	Dasyuridae	Murexia	longicaudata	139.500
Insular	extant	Dasyuromorphia	Dasyuridae	Murexia	longicaudata	434.000
Insular	extant	Dasyuromorphia	Dasyuridae	Murexia	longicaudata	434.000
Insular	extant	Dasyuromorphia	Dasyuridae	Myoictis	melas	200.000
Insular	extant	Dasyuromorphia	Dasyuridae	Myoictis	melas	200.000
Insular	extant	Dasyuromorphia	Dasyuridae	Myoictis	melas	200.000
Insular	extant	Dasyuromorphia	Dasyuridae	Neophascogale	lorentzi	212.000
Insular	extant	Dasyuromorphia	Dasyuridae	Phascolosorex	dorsalis	138.500
Insular	extant	Dasyuromorphia	Dasyuridae	Phascolosorex	doriae	168.306
Insular	extant	Dasyuromorphia	Dasyuridae	Planigale	novaeguineae	14.900
Insular	extant	Dasyuromorphia	Dasyuridae	Sminthopsis	archeri	16.000
Insular	extant	Dasyuromorphia	Dasyuridae	Sminthopsis	virginiae	35.250
Insular	extant	Dermoptera	Cynocephalidae	Cynocephalus	variegatus	1025.000
Insular	extant	Didelphimorphia	Didelphidae	Monodelphis	maraxina	-999.000
Insular	extant	Diprotodontia	Acrobatidae	Distoechurus	pennatus	44.100
Insular	extant	Diprotodontia	Burramyidae	Cercartetus	caudatus	20.000
Insular	extant	Diprotodontia	Macropodidae	Dendrolagus	matschiei	6960.000
Insular	extant	Diprotodontia	Macropodidae	Dendrolagus	goodfellowi	8025.000
Insular	extant	Diprotodontia	Macropodidae	Dendrolagus	spp.	8750.000
Insular	extant	Diprotodontia	Macropodidae	Dendrolagus	spadix	9100.000
Insular	extant	Diprotodontia	Macropodidae	Dendrolagus	dorianus	9581.000
Insular	extant	Diprotodontia	Macropodidae	Dendrolagus	scottae	10375.000
Insular	extant	Diprotodontia	Macropodidae	Dendrolagus	inustus	12625.000
Insular	extant	Diprotodontia	Macropodidae	Dendrolagus	ursinus	13250.000
Insular	extant	Diprotodontia	Macropodidae	Dendrolagus	inustus	13437.500
Insular	extant	Diprotodontia	Macropodidae	Dorcopsis	muelleri	5000.000
Insular	extant	Diprotodontia	Macropodidae	Dorcopsis	hageni	5500.000
Insular	extant	Diprotodontia	Macropodidae	Dorcopsis	atrata	5916.500
Insular	extant	Diprotodontia	Macropodidae	Dorcopsis	atrata	5916.500
Insular	extant	Diprotodontia	Macropodidae	Dorcopsis	muelleri	6000.000
Insular	extant	Diprotodontia	Macropodidae	Dorcopsis	luctuosa	6352.000
Insular	extant	Diprotodontia	Macropodidae	Dorcopsulus	vanheurni	1750.000
Insular	extant	Diprotodontia	Macropodidae	Dorcopsulus	vanheurni	1821.500
Insular	extant	Diprotodontia	Macropodidae	Dorcopsulus	macleayi	2988.000
Insular	extant	Diprotodontia	Macropodidae	Macropus	agilis	15000.000
Insular	extant	Diprotodontia	Macropodidae	Thylogale	brunii	3620.000
Insular	extant	Diprotodontia	Macropodidae	Thylogale	calabyi	4326.134
Insular	extant	Diprotodontia	Macropodidae	Thylogale	stigmatica	4600.000
Insular	extant	Diprotodontia	Macropodidae	Thylogale	browni	5478.000
Insular	extant	Diprotodontia	Petauridae	Dactylopsila	megalura	-999.000
Insular	extant	Diprotodontia	Petauridae	Dactylopsila	tatei	252.000
Insular	extant	Diprotodontia	Petauridae	Dactylopsila	palpator	398.000
Insular	extant	Diprotodontia	Petauridae	Dactylopsila	trivirgata	404.050
Insular	extant	Diprotodontia	Petauridae	Petaurus	breviceps	85.050
Insular	extant	Diprotodontia	Petauridae	Petaurus	abidi	278.000
Insular	extant	Diprotodontia	Phalangeridae	Ailurops	ursinus	10000.000
Insular	extant	Diprotodontia	Phalangeridae	Ailurops	ursinus	10000.000
Insular	extant	Diprotodontia	Phalangeridae	Phalanger	pelengensis	916.000
Insular	extant	Diprotodontia	Phalangeridae	Phalanger	rothschildi	1365.000
Insular	extant	Diprotodontia	Phalangeridae	Phalanger	matanim	1550.000
Insular	extant	Diprotodontia	Phalangeridae	Phalanger	lullulae	1632.500
Insular	extant	Diprotodontia	Phalangeridae	Phalanger	intercastellanus	1747.500
Insular	extant	Diprotodontia	Phalangeridae	Phalanger	ornatus	1787.500
Insular	extant	Diprotodontia	Phalangeridae	Phalanger	vestitus	1850.000
Insular	extant	Diprotodontia	Phalangeridae	Phalanger	sericeus	2003.000
Insular	extant	Diprotodontia	Phalangeridae	Phalanger	carmelitae	2047.500
Insular	extant	Diprotodontia	Phalangeridae	Phalanger	orientalis	2487.500
Insular	extant	Diprotodontia	Phalangeridae	Spilocuscus	maculatus	3813.500
Insular	extant	Diprotodontia	Phalangeridae	Spilocuscus	rufoniger	6000.000
Insular	extant	Diprotodontia	Phalangeridae	Strigocuscus	celebensis	500.000
Insular	extant	Diprotodontia	Phalangeridae	Strigocuscus	gymnotis	2705.000
Insular	extant	Diprotodontia	Phalangeridae	Strigocuscus	gymnotis	2705.000
Insular	extant	Diprotodontia	Phalangeridae	Trichosurus	arnhemensis	1300.000
Insular	extant	Diprotodontia	Pseudocheiridae	Pseudocheirus	mayeri	151.750
Insular	extant	Diprotodontia	Pseudocheiridae	Pseudocheirus	schlegeli	274.500
Insular	extant	Diprotodontia	Pseudocheiridae	Pseudocheirus	canescens	300.000
Insular	extant	Diprotodontia	Pseudocheiridae	Pseudocheirus	canescens	300.000
Insular	extant	Diprotodontia	Pseudocheiridae	Pseudocheirus	caroli	440.000
Insular	extant	Diprotodontia	Pseudocheiridae	Pseudocheirus	forbesi	649.000
Insular	extant	Diprotodontia	Pseudocheiridae	Pseudochirops	albertisii	784.850
Insular	extant	Diprotodontia	Pseudocheiridae	Pseudochirops	albertisii	784.850
Insular	extant	Diprotodontia	Pseudocheiridae	Pseudochirops	corinnae	1123.000
Insular	extant	Diprotodontia	Pseudocheiridae	Pseudochirops	coronatus	1500.000
Insular	extant	Diprotodontia	Pseudocheiridae	Pseudochirops	cupreus	1724.500
Insular	extant	Insectivora	Erinaceidae	Echinosorex	gymnura	957.000
Insular	extant	Insectivora	Erinaceidae	Hylomys	hainanensis	59.500
Insular	extant	Insectivora	Erinaceidae	Hylomys	suillus	67.667
Insular	extant	Insectivora	Erinaceidae	Podogymnura	truei	114.000
Insular	extant	Insectivora	Erinaceidae	Podogymnura	aureospinula	247.000
Insular	extant	Insectivora	Solenodontidae	Solenodon	cubanus	650.000
Insular	extant	Insectivora	Solenodontidae	Solenodon	paradoxus	900.000
Insular	extant	Insectivora	Soricidae	Chimarrogale	sumatrana	-999.000
Insular	extant	Insectivora	Soricidae	Chimarrogale	phaeura	31.000
Insular	extant	Insectivora	Soricidae	Chimarrogale	himalayica	32.000
Insular	extant	Insectivora	Soricidae	Chimarrogale	platycephala	32.000
Insular	extant	Insectivora	Soricidae	Crocidura	andamanensis	-999.000
Insular	extant	Insectivora	Soricidae	Crocidura	beccarii	-999.000
Insular	extant	Insectivora	Soricidae	Crocidura	cossyrensis	-999.000
Insular	extant	Insectivora	Soricidae	Crocidura	grandis	-999.000
Insular	extant	Insectivora	Soricidae	Crocidura	hispida	-999.000
Insular	extant	Insectivora	Soricidae	Crocidura	minuta	-999.000
Insular	extant	Insectivora	Soricidae	Crocidura	neglecta	-999.000
Insular	extant	Insectivora	Soricidae	Crocidura	negrina	-999.000
Insular	extant	Insectivora	Soricidae	Crocidura	osorio	-999.000
Insular	extant	Insectivora	Soricidae	Crocidura	palawanensis	-999.000
Insular	extant	Insectivora	Soricidae	Crocidura	zimmermanni	-999.000
Insular	extant	Insectivora	Soricidae	Crocidura	levicula	1.770
Insular	extant	Insectivora	Soricidae	Crocidura	horsfieldii	5.000
Insular	extant	Insectivora	Soricidae	Crocidura	lea	6.600
Insular	extant	Insectivora	Soricidae	Crocidura	monticola	6.600
Insular	extant	Insectivora	Soricidae	Crocidura	sicula	6.900
Insular	extant	Insectivora	Soricidae	Crocidura	canariensis	7.500
Insular	extant	Insectivora	Soricidae	Crocidura	maxi	7.530
Insular	extant	Insectivora	Soricidae	Crocidura	paradoxura	8.230
Insular	extant	Insectivora	Soricidae	Crocidura	tenuis	9.430
Insular	extant	Insectivora	Soricidae	Crocidura	miya	10.200
Insular	extant	Insectivora	Soricidae	Crocidura	dsinezumi	10.210
Insular	extant	Insectivora	Soricidae	Crocidura	grayi	10.300
Insular	extant	Insectivora	Soricidae	Crocidura	beatus	10.550
Insular	extant	Insectivora	Soricidae	Crocidura	jenkinsi	12.600
Insular	extant	Insectivora	Soricidae	Crocidura	rhoditis	14.000
Insular	extant	Insectivora	Soricidae	Crocidura	attenuata	14.265
Insular	extant	Insectivora	Soricidae	Crocidura	attenuata	14.265
Insular	extant	Insectivora	Soricidae	Crocidura	orii	14.400
Insular	extant	Insectivora	Soricidae	Crocidura	elongata	17.800
Insular	extant	Insectivora	Soricidae	Crocidura	mindorus	18.000
Insular	extant	Insectivora	Soricidae	Crocidura	nicobarica	28.900
Insular	extant	Insectivora	Soricidae	Feroculus	feroculus	36.000
Insular	extant	Insectivora	Soricidae	Solisorex	pearsoni	-999.000
Insular	extant	Insectivora	Soricidae	Sorex	gracillimus	-999.000
Insular	extant	Insectivora	Soricidae	Sorex	leucogaster	-999.000
Insular	extant	Insectivora	Soricidae	Sorex	sadonis	-999.000
Insular	extant	Insectivora	Soricidae	Sorex	minutissimus	2.350
Insular	extant	Insectivora	Soricidae	Sorex	hosonoi	3.250
Insular	extant	Insectivora	Soricidae	Sorex	hydrodromus	3.500
Insular	extant	Insectivora	Soricidae	Sorex	jacksoni	3.500
Insular	extant	Insectivora	Soricidae	Sorex	gracillimus	4.40
Insular	extant	Insectivora	Soricidae	Sorex	shinto	6.000
Insular	extant	Insectivora	Soricidae	Sorex	daphaenodon	6.790
Insular	extant	Insectivora	Soricidae	Sorex	tundrensis	7.500
Insular	extant	Insectivora	Soricidae	Sorex	isodon	8.200
Insular	extant	Insectivora	Soricidae	Sorex	unguiculatus	9.900
Insular	extant	Insectivora	Soricidae	Sorex	unguiculatus	9.900
Insular	extant	Insectivora	Soricidae	Soriculus	fumidus	6.730
Insular	extant	Insectivora	Soricidae	Suncus	fellowesgordoni	-999.000
Insular	extant	Insectivora	Soricidae	Suncus	hosei	-999.000
